day,licor,id,Photo,Ci,Tleaf,PARi
1,anderegg,BCN5-1,29.84865713,866.6226134,26.00210357,1999.962143
1,anderegg,BCN5-1,29.57499313,883.5511034,25.98398929,1999.983929
1,anderegg,BCN5-1,29.8735348,900.6211316,25.96652143,1999.971071
1,anderegg,BCN5-1,29.83545704,915.2496115,25.96459286,1999.976429
1,anderegg,BCN5-1,29.69968278,932.5183846,25.97534815,1999.979259
1,anderegg,BCN5-1,29.63347592,950.6875508,25.9969,1999.987778
1,anderegg,BCN5-1,29.8613433,962.853943,26.00694444,1999.998148
1,anderegg,BCN5-1,29.46768723,980.2329903,26.0126,1999.992857
1,anderegg,BCN5-1,29.79314782,995.944827,26.01392857,1999.996429
1,anderegg,BCN5-1,29.75409744,1012.432501,26.01700714,1999.9875
1,anderegg,BCN5-1,29.50458883,1028.016085,26.02090714,2000.010714
1,anderegg,BCN5-1,29.78675504,1045.321224,26.02395,2000.006786
1,anderegg,BCN5-1,29.78142355,1059.118775,26.02705,2000.02
1,anderegg,BCN5-1,29.59449049,1076.858879,26.02692963,2000.007407
1,anderegg,BCF6-1,31.01298801,273.65685,26.03986,2000.022333
1,anderegg,BCF6-1,31.02449049,273.5688222,26.03384138,2000.008621
1,anderegg,BCF6-1,31.35150399,272.0635074,26.02933214,2000.003929
1,anderegg,BCF6-1,30.9612895,270.5251101,26.02109259,2000.025926
1,anderegg,BCF6-1,30.45006849,266.0357149,26.00661071,2000.021429
1,anderegg,BCF6-1,29.54306107,258.883467,25.98438889,1999.997037
1,anderegg,BCF6-1,28.32263911,251.2557115,25.97455714,1999.988571
1,anderegg,BCF6-1,27.14859237,240.9408195,25.98092593,1999.976296
1,anderegg,BCF6-1,25.87630084,231.3267762,26.00212857,1999.986429
1,anderegg,BCF6-1,24.48192107,220.2600246,26.0302963,2000.02963
1,anderegg,BCF6-1,23.48803156,209.2444324,26.04947857,2000.031429
1,anderegg,BCF6-1,21.54636346,198.7620812,26.06510357,2000.044643
1,anderegg,BCF6-1,20.28472273,189.7112014,26.06971786,2000.014643
1,anderegg,BCF6-1,19.04543477,178.3409268,26.07442593,2000.01963
1,anderegg,BCF6-1,17.58147835,169.3852703,26.07574286,2000.045357
1,anderegg,BCF6-1,16.19374566,158.3844613,26.0680037,2000.057037
1,anderegg,BCF6-1,14.68748909,149.6540125,26.05395714,2000.06
1,anderegg,BCF6-1,13.306219,138.8002438,26.0286,2000.06963
1,anderegg,BCF6-1,11.91931606,129.7993946,26.01153929,2000.029643
1,anderegg,BCF6-1,10.32060971,119.7277996,25.99288148,1999.988148
1,anderegg,BCF6-1,9.063932508,110.260221,25.98816071,1999.928571
1,anderegg,BCF6-1,7.509984083,100.0198748,25.99227778,1999.953704
1,anderegg,BCF6-1,6.024358689,91.192985,26.00311429,1999.9975
1,anderegg,BCF6-1,4.577343441,80.54627315,26.01302222,2000.061852
1,anderegg,BCF6-1,3.016860578,71.91809213,26.01083214,2000.045
1,anderegg,BCF6-1,30.50490847,273.0450138,25.97498065,1999.984194
1,anderegg,BCF6-1,30.35636477,273.5712644,25.97460345,1999.987931
1,anderegg,BCF6-1,30.25463387,274.2227727,25.97913214,2000.016429
1,anderegg,BCF6-1,30.34661358,276.4744584,25.98468148,2000.005556
1,anderegg,BCF6-1,30.97919494,280.2527987,25.98999643,1999.993571
1,anderegg,BCF6-1,31.90751719,287.5464269,25.9975963,1999.995556
1,anderegg,BCF6-1,33.06849949,297.1232605,26.00897143,2000.0075
1,anderegg,BCF6-1,33.90885544,306.5489132,26.01599286,2000.043571
1,anderegg,BCF6-1,34.89223961,318.7029012,26.01652222,2000.056296
1,anderegg,BCF6-1,35.87263852,329.5489451,26.00877857,2000.040357
1,anderegg,BCF6-1,36.67730118,342.7610426,25.99684815,2000.01
1,anderegg,BCF6-1,37.49155538,354.197054,25.98785,1999.995
1,anderegg,BCF6-1,38.51898276,367.6547249,25.9763,1999.989643
1,anderegg,BCF6-1,39.10799742,379.2779567,25.96881429,1999.977857
1,anderegg,BCF6-1,39.7850048,393.2394067,25.9666,1999.984444
1,anderegg,BCF6-1,40.48213356,407.9746559,25.97311111,1999.993704
1,anderegg,BCF6-1,41.09588469,419.6087195,25.9831,2000.028148
1,anderegg,BCF6-1,41.63027526,432.4387382,25.99383214,2000.001429
1,anderegg,BCF6-1,42.12305653,447.9034299,26.00936071,2000.004286
1,anderegg,BCF6-1,42.30969734,460.9558169,26.02315357,1999.974286
1,anderegg,BCF6-1,42.76070168,475.8749587,26.03851111,1999.995556
1,anderegg,BCF6-1,43.01838131,492.3798388,26.0577,1999.972593
1,anderegg,BCF6-1,43.08043982,506.8903347,26.07606071,1999.983214
1,anderegg,BCF6-1,43.18660682,520.3626495,26.09584286,1999.981786
1,anderegg,BCF6-1,43.1845405,536.735041,26.11695556,2000.008148
1,anderegg,BCF6-1,43.40578113,551.9613948,26.12588889,2000.010741
1,anderegg,BCF6-1,43.09338901,569.160663,26.12060741,2000
1,anderegg,BCF6-1,43.15236779,584.1618947,26.104475,2000.029643
1,anderegg,BCF6-1,43.07622462,601.5217527,26.08421852,2000.026667
1,anderegg,BCF6-1,42.88321549,617.5111206,26.068375,2000.017857
1,anderegg,BCF6-1,42.64196966,635.4414271,26.05060741,1999.971481
1,anderegg,BCF6-1,42.52483588,651.0930625,26.03353929,1999.959286
1,anderegg,BCF6-1,42.39394484,668.8654617,26.01522963,1999.964444
1,anderegg,BCF6-1,42.12537242,686.9570875,26.00041786,2000.0075
1,anderegg,BCF6-1,42.28864461,701.1971737,25.99533214,2000.0375
1,anderegg,BCF6-1,41.95937369,719.5623971,25.99176296,2000.039259
1,anderegg,BCF6-1,41.70500917,738.1957727,25.99770741,2000.023704
1,anderegg,BCF6-1,41.81749071,752.1565395,25.99757778,2000.022222
1,anderegg,BCF6-1,40.45766178,770.8624001,25.99598929,2000.048929
1,anderegg,BCF6-1,41.30384515,786.9392686,25.97789643,2000.023571
1,anderegg,BCF6-1,41.44192124,802.9702924,25.95449286,1999.994643
1,anderegg,BCF6-1,41.59119438,817.1368407,25.93398571,1999.983214
1,anderegg,BCF6-1,41.08890766,836.7444031,25.91805714,2000.000357
1,anderegg,BCF6-1,40.93412758,851.3084011,25.91094286,2000.002857
1,anderegg,BCF6-1,40.99682634,867.8348253,25.90281481,2000.006667
1,anderegg,BCF6-1,41.08198916,885.5122096,25.89316296,2000.01
1,anderegg,BCF6-1,40.59364055,901.0359452,25.89424815,1999.991481
1,anderegg,BCF6-1,40.79543493,915.465404,25.90148214,2000.011071
1,anderegg,BCF6-1,40.49484612,933.435106,25.91075556,2000.024444
1,anderegg,BCF6-1,40.66472606,948.931204,25.91594444,2000.028148
1,anderegg,BCF6-1,40.49040533,964.6397344,25.91815,1999.987857
1,anderegg,BCF6-1,40.84338735,981.656161,25.92637857,1999.960357
1,anderegg,BCF6-1,40.42687151,996.8600229,25.93379286,1999.976429
1,anderegg,BCF6-1,40.61236203,1013.215793,25.94651852,1999.982222
1,anderegg,BCF6-1,40.36475803,1031.753592,25.96047037,2000.001481
1,anderegg,BCF6-1,40.49557862,1045.647895,25.97496296,2000.037407
1,anderegg,BCF6-1,40.16505674,1062.401704,25.98373929,2000.041071
1,anderegg,BCF6-1,40.47319365,1078.417316,25.99035556,2000.048519
1,anderegg,BCF6-1,40.5252282,1094.575473,25.98762963,2000.016296
1,anderegg,F5-2,22.47468578,266.0999543,26.05725333,1999.995667
1,anderegg,F5-2,22.74323605,264.7318457,26.05524,2000.006
1,anderegg,F5-2,22.81351407,263.8119464,26.05386786,1999.998929
1,anderegg,F5-2,22.71729855,262.0623251,26.0548,2000.009286
1,anderegg,F5-2,22.28479714,257.9695763,26.05772222,2000.013333
1,anderegg,F5-2,21.59880833,251.4153092,26.05601481,2000.018148
1,anderegg,F5-2,20.83167985,242.7784299,26.05059259,2000
1,anderegg,F5-2,19.88517815,233.536771,26.03873929,2000.000357
1,anderegg,F5-2,18.97310424,223.6823495,26.02095357,2000.006071
1,anderegg,F5-2,18.10262731,215.3742329,26.004325,2000.020357
1,anderegg,F5-2,17.28475701,204.7596236,25.98141852,2000.021111
1,anderegg,F5-2,16.03872001,196.4402946,25.97182222,1999.996667
1,anderegg,F5-2,15.08597262,185.7479691,25.97411481,1999.99
1,anderegg,F5-2,13.9115686,175.7213426,25.98891071,1999.984286
1,anderegg,F5-2,13.06230768,166.6623499,26.003725,2000.009643
1,anderegg,F5-2,12.00478622,156.4343763,26.01815926,2000
1,anderegg,F5-2,10.94050269,147.7511568,26.02071429,1999.999643
1,anderegg,F5-2,9.955273968,136.9348535,26.01440741,1999.967778
1,anderegg,F5-2,8.959585535,128.0991114,25.99986429,1999.988214
1,anderegg,F5-2,7.825759517,117.263929,25.98966429,1999.983214
1,anderegg,F5-2,6.946000392,108.8392812,25.98564286,1999.982143
1,anderegg,F5-2,5.793471251,98.9727131,25.99015926,1999.968519
1,anderegg,F5-2,5.46874709,86.63532935,25.99800714,1999.986786
1,anderegg,F5-2,3.596425593,81.05103252,26.008625,1999.9925
1,anderegg,F5-2,22.37084035,266.651788,26.00983548,1999.967097
1,anderegg,F5-2,22.27070489,267.3146314,26.01486333,1999.961333
1,anderegg,F5-2,22.10146652,269.0631691,26.01477931,1999.974828
1,anderegg,F5-2,22.17516123,270.7423701,26.01749259,2000.009259
1,anderegg,F5-2,22.77443756,274.7094511,26.01761481,2000.010741
1,anderegg,F5-2,23.35261902,281.4169124,26.00986296,2000.018889
1,anderegg,F5-2,24.2664777,291.0877205,25.99022143,1999.987857
1,anderegg,F5-2,24.9150708,304.0659501,25.97173704,2000.005926
1,anderegg,F5-2,25.56720747,313.8685884,25.96504815,1999.998519
1,anderegg,F5-2,26.22991468,324.4175346,25.96555,2000.024286
1,anderegg,F5-2,26.97581775,336.3351058,25.97491852,2000.017037
1,anderegg,F5-2,27.63514471,347.6535596,25.98835185,1999.981111
1,anderegg,F5-2,28.13168106,359.3873735,26.00137857,1999.961071
1,anderegg,F5-2,28.89996714,370.7146693,26.01162593,1999.978148
1,anderegg,F5-2,29.26207265,382.9265982,26.01691071,1999.982857
1,anderegg,F5-2,30.18992749,395.0746231,26.02043571,1999.985714
1,anderegg,F5-2,30.4797286,407.3071509,26.02272143,1999.981071
1,anderegg,F5-2,30.99163301,420.8467251,26.02528148,1999.977037
1,anderegg,F5-2,31.26647601,433.3155372,26.02823571,1999.983571
1,anderegg,F5-2,31.72947216,447.3710075,26.03336667,1999.973704
1,anderegg,F5-2,32.09425464,461.3416434,26.0361,2000.006786
1,anderegg,F5-2,32.31268661,477.2534632,26.037,2000.014643
1,anderegg,F5-2,32.57764928,489.7382523,26.03373929,2000.025357
1,anderegg,F5-2,32.82942698,506.1993816,26.02351111,2000
1,anderegg,F5-2,32.91928301,521.0984969,26.0145,1999.989286
1,anderegg,F5-2,32.94838973,538.3825219,26.0075963,1999.98037
1,anderegg,F5-2,33.12186148,552.1999738,26.004275,2000.028929
1,anderegg,F5-2,33.3052136,569.3189639,25.99988519,2000.031852
1,anderegg,F5-2,33.02862586,586.3718397,25.99114286,2000.035714
1,anderegg,F5-2,33.27042334,602.8940969,25.98037778,2000
1,anderegg,F5-2,33.22407773,618.0165096,25.972725,2000.023929
1,anderegg,F5-2,33.06695467,636.7119633,25.96784444,1999.991111
1,anderegg,F5-2,33.08659348,652.71083,25.9654,1999.979286
1,anderegg,F5-2,33.06368028,669.8028405,25.96351111,1999.978148
1,anderegg,F5-2,32.93134149,685.2666327,25.96075714,2000.003214
1,anderegg,F5-2,32.90691595,702.1258564,25.96288519,2000.024444
1,anderegg,F5-2,32.75289684,718.7472065,25.96539286,2000.008571
1,anderegg,F5-2,32.75252934,735.8795258,25.96841481,2000.021852
1,anderegg,F5-2,32.845747,750.8262021,25.96630714,2000.002857
1,anderegg,F5-2,32.94333668,768.4814596,25.95473929,2000.0175
1,anderegg,F5-2,32.98680099,783.3973432,25.94394643,1999.987143
1,anderegg,F5-2,32.70778784,802.1139086,25.9260963,1999.975556
1,anderegg,F5-2,32.9318778,819.0290067,25.91870741,1999.944444
1,anderegg,F5-2,32.98488026,833.0082338,25.91856667,1999.952222
1,anderegg,F5-2,32.88264278,848.3714138,25.92245714,1999.980714
1,anderegg,F5-2,32.83664209,865.5526607,25.92579259,2000.010741
1,anderegg,F5-2,32.87586991,881.1738359,25.93121852,2000.027037
1,anderegg,F5-2,32.91433998,896.4460891,25.94325714,2000.035357
1,anderegg,F5-2,32.92476585,912.6127044,25.95985185,2000.005556
1,anderegg,F5-2,33.11221891,928.1058371,25.97378929,2000.006071
1,anderegg,F5-2,32.99434677,945.352284,25.98521852,1999.97037
1,anderegg,F5-2,33.265307,958.3512875,26.00162143,1999.985
1,anderegg,F5-2,33.04701186,976.1819799,26.01917143,1999.983929
1,anderegg,F5-2,33.30784622,989.2153419,26.02836786,1999.991429
1,anderegg,F5-2,33.12242504,1007.914857,26.02444815,1999.995556
1,anderegg,F5-2,33.29540468,1022.574603,26.01505,1999.974643
1,anderegg,F5-2,33.40720245,1038.517718,26.00877407,1999.999259
1,anderegg,F5-2,33.30315901,1054.130856,26.01289643,1999.992143
1,anderegg,F5-2,33.38495374,1070.562327,26.02481852,2000.00037
1,anderegg,H4-2,35.7476567,252.2441694,26.02612667,1999.988333
1,anderegg,H4-2,35.91342779,251.9780429,26.01341724,1999.99069
1,anderegg,H4-2,36.31119348,249.9504855,26.0017931,2000.002759
1,anderegg,H4-2,36.26421319,247.8831036,25.99443214,2000.006429
1,anderegg,H4-2,35.19105779,245.4222477,25.990725,1999.991429
1,anderegg,H4-2,34.30141995,238.1169535,25.99706667,1999.971111
1,anderegg,H4-2,32.7679342,231.6924501,26.0093,1999.981111
1,anderegg,H4-2,31.29468257,221.2715598,26.03091852,2000.022222
1,anderegg,H4-2,29.75715924,213.0079238,26.05306071,2000.039643
1,anderegg,H4-2,28.37147838,204.5113962,26.06638929,2000.0325
1,anderegg,H4-2,26.67340269,194.1861092,26.07515,2000.001071
1,anderegg,H4-2,25.09765118,184.2779825,26.07702963,1999.999259
1,anderegg,H4-2,23.60423679,175.7911402,26.07946429,1999.995714
1,anderegg,H4-2,22.11164432,168.0444511,26.08213929,1999.990357
1,anderegg,H4-2,20.45047168,158.3787869,26.08252963,2000.006667
1,anderegg,H4-2,18.86412492,149.0226598,26.0854,2000.025185
1,anderegg,H4-2,17.0451342,140.0313288,26.08471786,2000.035
1,anderegg,H4-2,15.72174478,131.6912421,26.08235,2000.033929
1,anderegg,H4-2,13.93962406,122.447813,26.07845556,2000.00963
1,anderegg,H4-2,12.16287207,112.3336265,26.07594444,2000.004074
1,anderegg,H4-2,10.49236098,104.3353826,26.0733,2000.000357
1,anderegg,H4-2,8.985613627,96.61112359,26.07174643,2000
1,anderegg,H4-2,7.126380822,86.95267244,26.06538214,2000.007857
1,anderegg,H4-2,5.292928889,77.81830619,26.05868519,2000.011852
1,anderegg,H4-2,35.76687772,251.9375,25.94946452,1999.955806
1,anderegg,H4-2,35.37788602,253.2047348,25.95133448,1999.95931
1,anderegg,H4-2,35.17292601,254.5759954,25.95585862,1999.982414
1,anderegg,H4-2,35.14702258,256.6785937,25.96382963,1999.995556
1,anderegg,H4-2,36.10239744,259.6376099,25.97723333,2000.015556
1,anderegg,H4-2,37.23494046,265.3223375,25.98575926,2000.043333
1,anderegg,H4-2,38.46757005,274.5651864,25.986825,2000.037143
1,anderegg,H4-2,39.4661734,284.9173795,25.98028214,2000.031429
1,anderegg,H4-2,40.84329471,294.9124618,25.973825,2000.029286
1,anderegg,H4-2,41.83637527,304.407092,25.96665714,2000.028929
1,anderegg,H4-2,42.98293179,316.8487453,25.96214074,1999.997778
1,anderegg,H4-2,44.09941298,328.4708561,25.96093704,1999.963333
1,anderegg,H4-2,45.20837106,340.565432,25.96809643,1999.969643
1,anderegg,H4-2,46.05829907,352.9264985,25.97666071,2000.008214
1,anderegg,H4-2,46.99448233,364.1546937,25.98415357,2000.014643
1,anderegg,H4-2,47.75556061,377.7729924,25.99305185,2000.012222
1,anderegg,H4-2,48.75339946,388.6938362,26.00494286,1999.996071
1,anderegg,H4-2,49.60904785,402.1633412,26.01776296,1999.984074
1,anderegg,H4-2,49.97175219,414.5899273,26.02216667,2000
1,anderegg,H4-2,50.62352993,427.626271,26.02115926,1999.987778
1,anderegg,H4-2,51.15251666,441.2928035,26.01884074,1999.964444
1,anderegg,H4-2,51.62900111,456.1941401,26.01608929,1999.990357
1,anderegg,H4-2,51.88278262,470.8159801,26.00996071,2000.005714
1,anderegg,H4-2,52.12245872,485.4309241,25.99626786,2000.048929
1,anderegg,H4-2,52.29388466,499.2222506,25.978625,2000.028571
1,anderegg,H4-2,52.44916081,515.6870581,25.96093704,2000.016296
1,anderegg,H4-2,52.49217318,531.2488133,25.95205556,2000.001481
1,anderegg,H4-2,52.59531956,547.7682628,25.94738571,1999.9875
1,anderegg,H4-2,52.50869071,564.1310349,25.94223571,1999.983214
1,anderegg,H4-2,52.25534437,579.6416663,25.93355,1999.978929
1,anderegg,H4-2,52.26207298,596.9258959,25.92807857,1999.984286
1,anderegg,H4-2,52.13357095,613.9751232,25.92842963,1999.985185
1,anderegg,H4-2,52.14351706,629.2896611,25.93646429,1999.983214
1,anderegg,H4-2,51.77340816,644.3426141,25.94338214,1999.988214
1,anderegg,H4-2,52.17585877,660.0002788,25.95075185,1999.99
1,anderegg,H4-2,51.83646272,677.51027,25.95261481,1999.987407
1,anderegg,H4-2,52.05102899,693.4980294,25.95035357,2000.006429
1,anderegg,H4-2,51.71368399,708.8692399,25.95298929,2000.031786
1,anderegg,H4-2,51.896845,725.5376454,25.95869259,2000.047407
1,anderegg,H4-2,51.77232548,743.7620005,25.97035926,2000.039259
1,anderegg,H4-2,51.77299479,759.0530521,25.97901429,2000.034643
1,anderegg,H4-2,51.9861205,772.4670136,25.98481429,2000.055714
1,anderegg,H4-2,52.14921304,787.8345992,25.99218519,2000.067037
1,anderegg,H4-2,52.22391245,803.3495181,25.98381852,2000.058889
1,anderegg,H4-2,51.7911969,820.9210544,25.96832222,1999.986296
1,anderegg,H4-2,52.21997971,836.7255796,25.94964643,1999.971786
1,anderegg,H4-2,52.21987769,851.4257179,25.94437857,1999.950714
1,anderegg,H4-2,51.28374886,872.1182681,25.94411481,1999.985926
1,anderegg,H4-2,51.98800724,887.0757693,25.95204444,1999.992222
1,anderegg,H4-2,52.28976922,901.3619108,25.96449286,2000.026429
1,anderegg,H4-2,52.78554709,915.2807671,25.98315714,2000.016429
1,anderegg,H4-2,52.21021747,933.7559769,26.0055963,2000.027407
1,anderegg,H4-2,52.01953227,947.8061352,26.02496296,2000.01963
1,anderegg,H4-2,52.126844,963.2897458,26.03789259,1999.998889
1,anderegg,H4-2,52.54804778,978.2761038,26.03861481,1999.996667
1,anderegg,H4-2,52.14798939,996.0024684,26.0281,1999.98037
1,anderegg,H4-2,52.59348583,1009.72759,26.02064643,1999.987857
1,anderegg,H4-2,52.30232264,1028.572113,26.01788929,1999.985357
1,anderegg,H4-2,52.43489074,1043.421112,26.0197,2000.002857
1,anderegg,H5-1,16.13548423,267.7746186,25.96367742,1999.97871
1,anderegg,H5-1,16.37424072,265.1250113,25.95950345,1999.979655
1,anderegg,H5-1,16.77084448,261.5863069,25.96387143,1999.966786
1,anderegg,H5-1,16.78716709,260.5066992,25.97945926,1999.954074
1,anderegg,H5-1,16.61859556,254.7864345,26.00224643,1999.9625
1,anderegg,H5-1,16.11111854,247.6189111,26.03438148,1999.985926
1,anderegg,H5-1,15.68757725,238.7828608,26.059525,1999.988571
1,anderegg,H5-1,15.08191726,228.7970654,26.07852963,1999.99
1,anderegg,H5-1,13.825807,223.1674244,26.08746071,1999.990357
1,anderegg,H5-1,13.8557671,207.3139509,26.08790741,1999.984815
1,anderegg,H5-1,13.01414898,200.458421,26.08437857,1999.9875
1,anderegg,H5-1,12.23512863,189.791686,26.07798519,1999.983333
1,anderegg,H5-1,11.554469,180.4365029,26.07073571,2000.000714
1,anderegg,H5-1,10.84121701,170.2082465,26.06092963,1999.974815
1,anderegg,H5-1,10.17623561,161.5570952,26.05404643,1999.962143
1,anderegg,H5-1,9.295655795,152.2910978,26.05484074,1999.948889
1,anderegg,H5-1,8.584377784,142.9954806,26.06268214,1999.978214
1,anderegg,H5-1,7.735035276,133.5517006,26.06626667,2000.008519
1,anderegg,H5-1,7.07632688,124.0814334,26.0569,2000.008571
1,anderegg,H5-1,6.343788452,113.5862826,26.03611111,2000.017778
1,anderegg,H5-1,5.504496925,105.665016,26.01601786,2000.023214
1,anderegg,H5-1,4.346091176,98.64782913,25.99566667,2000.032593
1,anderegg,H5-1,3.938214365,87.72052822,25.98127143,2000.004286
1,anderegg,H5-1,3.111288218,77.52522127,25.97144074,2000.018889
1,anderegg,H5-1,16.22386891,265.2866084,25.98683871,1999.974516
1,anderegg,H5-1,15.99634213,266.835953,25.98356207,2000.028966
1,anderegg,H5-1,16.05993022,266.2138708,25.97718929,2000.07
1,anderegg,H5-1,15.72526491,270.99201,25.96388889,2000.103333
1,anderegg,H5-1,15.76102801,276.4460551,25.945125,2000.055714
1,anderegg,H5-1,16.2657393,283.0229424,25.92246296,2000.03037
1,anderegg,H5-1,16.65483588,291.9772005,25.90495714,1999.991071
1,anderegg,H5-1,17.05077324,303.8569143,25.89383333,1999.983333
1,anderegg,H5-1,17.84662675,312.013849,25.89033214,1999.968571
1,anderegg,H5-1,18.11371558,327.6361504,25.88970741,1999.975556
1,anderegg,H5-1,18.67960017,336.5127395,25.8945,1999.970357
1,anderegg,H5-1,19.43795609,347.6622176,25.899925,1999.981786
1,anderegg,H5-1,19.62679723,359.534447,25.90645,2000.003571
1,anderegg,H5-1,20.2006288,371.9423978,25.91502593,2000.01
1,anderegg,H5-1,20.91862664,381.6132592,25.92610357,2000.024643
1,anderegg,H5-1,21.12261401,396.0357646,25.94321111,2000.016667
1,anderegg,H5-1,21.50848612,407.2072254,25.95782143,2000.025
1,anderegg,H5-1,21.97949612,419.3563845,25.97832593,2000.014444
1,anderegg,H5-1,22.45802229,429.5510342,25.991575,2000.028214
1,anderegg,H5-1,22.61988968,443.5324445,26.00102222,2000.02963
1,anderegg,H5-1,22.69280376,455.4398206,25.99633214,2000.022857
1,anderegg,H5-1,24.26286969,460.279372,25.98554815,1999.966667
1,anderegg,H5-1,23.84959112,479.9525804,25.9717,1999.947857
1,anderegg,H5-1,23.79139375,497.3344264,25.96130714,1999.9625
1,anderegg,H5-1,24.22657097,511.6295647,25.95694286,1999.985714
1,anderegg,H5-1,24.34918263,524.5509699,25.95779643,1999.991429
1,anderegg,H5-1,24.52140036,539.7522163,25.96053704,1999.981481
1,anderegg,H5-1,24.78689904,553.3866151,25.96922222,1999.988889
1,anderegg,H5-1,24.69928377,570.2084242,25.97512963,1999.981111
1,anderegg,H5-1,25.18586845,582.1327955,25.97916429,1999.989643
1,anderegg,H5-1,25.29824419,597.9898442,25.97716667,1999.993704
1,anderegg,H5-1,25.40029452,611.2656554,25.97694286,1999.974286
1,anderegg,H5-1,25.480705,627.6742888,25.97636786,1999.974286
1,anderegg,H5-1,25.62237994,640.5326605,25.98098214,1999.980357
1,anderegg,H5-1,25.73035296,656.440159,25.98602222,1999.982593
1,anderegg,H5-1,25.58806079,675.3103468,25.99891111,1999.985185
1,anderegg,H5-1,25.76998453,687.2540307,26.00592963,1999.977778
1,anderegg,H5-1,25.879728,701.7902845,26.01626786,1999.973929
1,anderegg,H5-1,25.96857949,715.2443974,26.02331786,1999.956786
1,anderegg,H5-1,25.85823689,733.659484,26.03351786,1999.963571
1,anderegg,H5-1,26.3900714,743.6109898,26.04138929,1999.974643
1,anderegg,H5-1,26.27560775,762.975951,26.04836786,2000.011786
1,anderegg,H5-1,26.37791684,775.0747634,26.052125,2000.003214
1,anderegg,H5-1,26.29064534,791.3795169,26.05639259,2000.001852
1,anderegg,H5-1,26.27382779,808.8616507,26.05625556,1999.995926
1,anderegg,H5-1,26.72105868,817.3961627,26.05003571,1999.994286
1,anderegg,H5-1,24.24440729,854.2560397,26.04234286,2000.000357
1,anderegg,H5-1,29.05334167,838.1298735,26.03158889,1999.995185
1,anderegg,H5-1,26.90402917,866.3185756,26.01707407,2000.000741
1,anderegg,H5-1,26.90190787,881.5400034,26.00017778,2000.01963
1,anderegg,H5-1,26.73530674,900.648421,25.98446429,2000.008929
1,anderegg,H5-1,26.41343328,919.4120846,25.98149643,2000.008571
1,anderegg,H5-1,26.73062705,930.705795,25.98405714,2000.008571
1,anderegg,H5-1,26.76021389,947.8496585,25.99175556,2000.045185
1,anderegg,H5-1,26.39529258,964.35062,25.9913963,2000.117407
1,anderegg,H5-1,26.79702409,976.7974322,25.97476296,2000.065926
1,anderegg,H5-1,26.78273444,991.5692098,25.95336429,2000.010714
1,anderegg,H5-1,26.79785142,1010.060372,25.92845357,1999.925714
1,anderegg,H5-1,26.46072534,1028.823051,25.91836786,1999.968214
1,anderegg,F1-1,24.55598712,261.7175284,26.02908667,1999.998
1,anderegg,F1-1,24.75422851,260.6598165,26.03849655,1999.997586
1,anderegg,F1-1,24.81198343,260.0713411,26.048475,1999.97
1,anderegg,F1-1,24.60955665,258.7176643,26.0562,1999.96037
1,anderegg,F1-1,24.06204285,256.4679435,26.06168571,1999.9775
1,anderegg,F1-1,23.63543636,248.1791299,26.05998889,1999.986296
1,anderegg,F1-1,22.51425485,243.2301327,26.05963571,2000.0025
1,anderegg,F1-1,21.52161576,233.7594594,26.05132593,1999.978148
1,anderegg,F1-1,20.58647292,224.8955392,26.04333571,1999.981071
1,anderegg,F1-1,19.50521656,214.8894758,26.02967407,1999.963333
1,anderegg,F1-1,18.50159107,206.0401786,26.02229643,1999.97
1,anderegg,F1-1,17.41396022,196.5078612,26.01522963,1999.975556
1,anderegg,F1-1,16.55751782,186.8507852,26.00969643,1999.984643
1,anderegg,F1-1,15.33210385,177.4042675,26.00463704,1999.987037
1,anderegg,F1-1,14.18736434,170.2080564,26.00820357,2000.004286
1,anderegg,F1-1,13.16888731,160.1995876,26.01496667,2000.023704
1,anderegg,F1-1,12.00866739,151.4413182,26.02223929,2000.031429
1,anderegg,F1-1,11.04518089,143.7696035,26.02473214,2000.015357
1,anderegg,F1-1,10.01608094,133.9832315,26.0287,2000.006667
1,anderegg,F1-1,8.773766308,127.3372469,26.03165,2000.011071
1,anderegg,F1-1,7.692223247,116.7126284,26.03140357,2000.009286
1,anderegg,F1-1,6.880403927,108.0919848,26.02767857,1999.999643
1,anderegg,F1-1,5.663321711,99.29335092,26.02165926,1999.985556
1,anderegg,F1-1,4.517320967,91.45382701,26.01501429,1999.983929
1,anderegg,F1-1,24.78289174,264.5634731,25.9415129,1999.964194
1,anderegg,F1-1,24.62517714,265.2650489,25.94491724,1999.967931
1,anderegg,F1-1,24.61611556,265.4513594,25.95238571,1999.989643
1,anderegg,F1-1,24.65866501,265.5466634,25.96005185,2000.008148
1,anderegg,F1-1,24.86929023,266.6224315,25.96557143,2000.016786
1,anderegg,F1-1,25.37666779,269.1942535,25.96703704,2000.024074
1,anderegg,F1-1,26.19029638,275.1500921,25.967475,2000.001786
1,anderegg,F1-1,27.25326483,280.6283276,25.96768929,1999.996429
1,anderegg,F1-1,27.7671996,291.483018,25.9691037,1999.992963
1,anderegg,F1-1,28.49366025,300.435228,25.96575714,2000.032857
1,anderegg,F1-1,29.37667094,312.5195067,25.96538571,2000.009643
1,anderegg,F1-1,30.17261308,323.3788695,25.96088929,2000.01
1,anderegg,F1-1,30.77218446,333.2425416,25.96251071,1999.9875
1,anderegg,F1-1,31.34304746,345.4783591,25.96106667,1999.975185
1,anderegg,F1-1,31.96542776,357.9840083,25.96660357,1999.988571
